OBJECTID,WatershedID,ReachCode,predicted_capacity,dam_density,percent_capacity,Shape_Length
37911,1807030202,46007,0.58,0,0,0.001822133
37912,1807030202,46007,0.64,0,0,0.001246453
37913,1807030202,46007,0.6,0,0,0.000151827
37914,1807030202,46007,3.62,0,0,0.002827812
37915,1807030202,46007,2.71,0,0,0.002802027
37916,1807030202,46007,3.04,0,0,0.001121688
37917,1807030202,46007,0.57,0,0,0.002840237
37918,1807030202,46007,0,0,,0.000561145
37919,1807030202,46007,0,0,,0.00233693
37920,1807030202,46007,3.54,0,0,0.001128029
37921,1807030202,46007,0.57,0,0,4.15663E-05
37922,1807030202,46007,0.57,0,0,0.002066003
37923,1807030202,46007,0.57,0,0,0.002487419
37924,1807030202,46007,3.53,0,0,0.002596368
37925,1807030202,46007,0.62,0,0,0.001002246
37926,1807030202,46007,0.59,0,0,0.001942251
37927,1807030202,46007,3.62,0,0,0.002095435
37928,1807030202,46007,0.57,0,0,0.001608622
37929,1807030202,46007,2.82,0,0,0.001119111
37930,1807030202,46007,2.65,0,0,0.001586592
37931,1807030202,46007,0.58,0,0,0.002830667
37932,1807030202,46007,2.04,0,0,0.002910342
37933,1807030202,46007,0.59,0,0,0.002119028
37934,1807030202,46007,0.62,0,0,0.001155002
37935,1807030202,46007,1.07,0,0,0.002154531
37936,1807030202,46007,0,0,,0.001312373
37937,1807030202,46007,0.62,0,0,0.00073735
37938,1807030202,46007,0.58,0,0,0.002355296
37939,1807030202,46007,0.58,0,0,0.002863691
37940,1807030202,46007,0.59,0,0,0.001000003
37941,1807030202,46007,1.07,0,0,0.001733513
37942,1807030202,46007,2.15,0,0,0.00286741
37943,1807030202,46007,1.07,0,0,0.000764663
37944,1807030202,46007,1.07,0,0,0.000695761
37945,1807030202,46007,2.04,0,0,0.001729028
37946,1807030202,46007,3.62,0,0,0.002095572
37947,1807030202,46007,2.04,0,0,0.002978357
37948,1807030202,46007,0.58,0,0,0.002776293
37949,1807030202,46007,0.59,0,0,0.001235854
37950,1807030202,46007,0.6,0,0,0.000507775
37951,1807030202,46007,0.62,0,0,0.000622863
37952,1807030202,46007,0.57,0,0,0.002630192
37953,1807030202,46007,0.57,0,0,0.002472448
37954,1807030202,46007,0.58,0,0,0.001370263
37955,1807030202,46007,0.57,0,0,0.002790285
37956,1807030202,46007,0.57,0,0,0.000441777
37957,1807030202,46007,0.57,0,0,0.000236051
37958,1807030202,46007,3.22,0,0,0.00056049
37959,1807030202,46007,3.58,0,0,0.002739451
37960,1807030202,46007,3.62,0,0,0.000365371
37961,1807030202,46007,3.62,0,0,0.000104996
37962,1807030202,46007,2.58,0,0,0.002747308
37963,1807030202,46007,0.58,0,0,0.001278506
37964,1807030202,46007,0.58,0,0,0.002799403
37965,1807030202,46007,2.96,0,0,0.001286075
37966,1807030202,46007,0.57,0,0,0.001463227
37967,1807030202,46007,0.63,0,0,0.000249026
37968,1807030202,46007,0.59,0,0,0.001704834
37969,1807030202,46007,0.58,0,0,0.000366338
37970,1807030202,46007,0.63,0,0,0.002078491
37971,1807030202,46007,0.63,0,0,0.002815242
37972,1807030202,46007,0.62,0,0,0.000517822
37973,1807030202,46007,0.57,0,0,0.002689638
37974,1807030202,46007,0.57,0,0,0.001980228
37975,1807030202,46007,0.6,0,0,0.002347903
37976,1807030202,46007,0.61,0,0,0.000738982
37977,1807030202,46007,0.58,0,0,0.001587991
37978,1807030202,46007,0.63,0,0,0.001089584
37979,1807030202,46007,0.63,0,0,1.11378E-05
37980,1807030202,46007,0.61,0,0,0.002710565
37981,1807030202,46007,0.62,0,0,0.000826551
37982,1807030202,46007,2.96,0,0,0.002863901
37983,1807030202,46007,0.58,0,0,0.003038191
37984,1807030202,46007,0.57,0,0,0.003038989
37985,1807030202,46007,0.6,0,0,0.002815547
37986,1807030202,46007,0.59,0,0,0.00286135
37987,1807030202,46007,0.6,0,0,0.001586056
37988,1807030202,46007,0.61,0,0,0.002343588
37989,1807030202,46007,2.65,0,0,0.0031882
37990,1807030202,46007,0.58,0,0,0.003213275
37991,1807030202,46007,0.62,0,0,0.002437112
37992,1807030202,46007,0.6,0,0,0.000327574
37993,1807030202,46007,0.62,0,0,0.000804186
37994,1807030202,46007,0.58,0,0,0.003171674
37995,1807030202,46007,0.58,0,0,0.001049013
37996,1807030202,46007,3.11,0,0,0.00178435
37997,1807030202,46007,0.57,0,0,0.003214719
37998,1807030202,46007,0.57,0,0,0.002886371
37999,1807030202,46007,0.88,0,0,0.003010084
38000,1807030202,46007,11.33,0,0,0.000432461
38001,1807030202,46007,0.57,0,0,0.002971548
38002,1807030202,46007,0.57,0,0,0.000318807
38003,1807030202,46007,3.5,0,0,0.003107172
38004,1807030202,46007,1.07,0,0,0.000906982
38005,1807030202,46007,0.57,0,0,0.002763697
38006,1807030202,46007,3.46,0,0,0.002311746
38007,1807030202,46007,3.62,0,0,0.000278862
38008,1807030202,46007,0.63,0,0,0.000522402
38009,1807030202,46007,0.57,0,0,0.002065721
38010,1807030202,46007,3.62,0,0,0.000741338
38011,1807030202,46007,0,0,,0.003152362
38012,1807030202,46007,0.57,0,0,0.003008613
38013,1807030202,46007,0.57,0,0,0.001468858
38014,1807030202,46007,0.57,0,0,0.001156613
38015,1807030202,46007,0.59,0,0,0.002217261
38016,1807030202,46007,0.57,0,0,0.000597453
38017,1807030202,46007,0.61,0,0,0.000997723
38018,1807030202,46007,0.57,0,0,0.001568461
38019,1807030202,46007,2.82,0,0,0.000240732
38020,1807030202,46007,0.6,0,0,0.000411249
38021,1807030202,46007,0.57,0,0,0.00132633
38022,1807030202,46007,3.32,0,0,0.002174261
38023,1807030202,46007,0.63,0,0,0.002868059
38024,1807030202,46007,0.62,0,0,0.002721149
38025,1807030202,46007,0.58,0,0,0.002340129
38026,1807030202,46007,0.57,0,0,0.000772175
38027,1807030202,46007,0.57,0,0,0.002978498
38028,1807030202,46007,3.37,0,0,0.003260478
38029,1807030202,46007,0.59,0,0,0.002827756
38030,1807030202,46007,0.61,0,0,0.001354647
38031,1807030202,46007,0.63,0,0,0.001446549
38032,1807030202,46007,0.62,0,0,0.000439256
38033,1807030202,46007,3.32,0,0,0.000913152
38034,1807030202,46007,3.62,0,0,0.002103306
38035,1807030202,46007,11.01,0,0,0.002303246
38036,1807030202,46007,2.58,0,0,0.001060017
38037,1807030202,46007,3.47,0,0,0.000391315
38038,1807030202,46007,2.65,0,0,0.00315119
38039,1807030202,46007,0.59,0,0,0.001471627
38040,1807030202,46007,0.64,0,0,0.000883835
38041,1807030202,46007,0.62,0,0,0.002191498
38042,1807030202,46007,0.6,0,0,0.002428606
38043,1807030202,46007,0.58,0,0,0.001460378
38044,1807030202,46007,2.65,0,0,0.000621096
38045,1807030202,46007,0.57,0,0,0.000800392
38046,1807030202,46007,0.57,0,0,0.000306714
38047,1807030202,46007,29.7,0,0,0.001563105
38048,1807030202,46007,18.71,0,0,0.00058406
38049,1807030202,46007,0.58,0,0,0.00109171
38050,1807030202,46007,0,0,,0.003232562
38051,1807030202,46007,0.57,0,0,0.002807762
38052,1807030202,46007,0.58,0,0,0.003057573
38053,1807030202,46007,1.84,0,0,0.001637581
38054,1807030202,46007,3,0,0,0.000743744
38055,1807030202,46007,0.59,0,0,0.000680177
38056,1807030202,46007,1.63,0,0,0.002472243
38057,1807030202,46007,0,0,,0.002796309
38058,1807030202,46007,0.6,0,0,0.002752588
38059,1807030202,46007,3.04,0,0,0.002788098
38060,1807030202,46007,0.6,0,0,0.001606364
38061,1807030202,46007,0.57,0,0,0.00279766
38062,1807030202,46007,0.58,0,0,0.000609235
38063,1807030202,46007,0.58,0,0,0.002007191
38064,1807030202,46007,1.69,0,0,0.000296279
38065,1807030202,46007,2.71,0,0,0.002618384
38066,1807030202,46007,0.58,0,0,0.000643086
38067,1807030202,46007,0.57,0,0,0.002745372
38068,1807030202,46007,0.6,0,0,0.001997926
38069,1807030202,46007,0.64,0,0,0.001752492
38070,1807030202,46007,0.57,0,0,0.001019345
38071,1807030202,46007,1.91,0,0,0.002092343
38072,1807030202,46007,1.91,0,0,0.00177816
38073,1807030202,46007,0.58,0,0,0.001916864
38074,1807030202,46007,0.57,0,0,0.003222078
38075,1807030202,46007,0.57,0,0,0.003054802
38076,1807030202,46007,3.4,0,0,0.000593906
38077,1807030202,46007,2.58,0,0,0.00256409
38078,1807030202,46007,0.57,0,0,0.003010707
38079,1807030202,46007,0.57,0,0,0.003111531
38080,1807030202,46007,0.57,0,0,0.003129978
38081,1807030202,46007,1.28,0,0,0.002531073
38082,1807030202,46007,1.47,0,0,0.000577891
38083,1807030202,46007,1.47,0,0,0.00039061
38084,1807030202,46007,1.28,0,0,0.001088142
38085,1807030202,46007,0.59,0,0,0.001231039
38086,1807030202,46007,0.62,0,0,0.000556224
38087,1807030202,46007,0.58,0,0,0.002827229
38088,1807030202,46007,0.58,0,0,0.000601692
38089,1807030202,46007,0.57,0,0,0.002793823
38090,1807030202,46007,1.78,0,0,0.000597576
38091,1807030202,46007,0.57,0,0,0.000657172
38092,1807030202,46007,0.57,0,0,0.000670363
38093,1807030202,46007,0.57,0,0,0.000266086
38094,1807030202,46007,0.57,0,0,0.000503066
38095,1807030202,46007,3.08,0,0,0.000919205
38096,1807030202,46007,3.43,0,0,0.000870015
38097,1807030202,46007,0.64,0,0,0.00159946
38098,1807030202,46007,0.57,0,0,0.002718864
38099,1807030202,46007,1.89,0,0,0.000992577
38100,1807030202,46007,2.34,0,0,0.001066986
38101,1807030202,46007,0.57,0,0,0.001288569
38102,1807030202,46007,1.61,0,0,0.00306647
38103,1807030202,46007,0.63,0,0,0.000328125
38104,1807030202,46007,0.63,0,0,0.000209754
38105,1807030202,46007,0.63,0,0,0.000159616
38106,1807030202,46007,2.25,0,0,0.002429426
38107,1807030202,46007,0.58,0,0,0.003206674
38108,1807030202,46007,1.72,0,0,0.001058234
38109,1807030202,46007,0.6,0,0,0.003134998
38110,1807030202,46007,0.62,0,0,0.003208581
38111,1807030202,46007,2.43,0,0,0.003063874
38112,1807030202,46007,1.47,0,0,0.000364489
38113,1807030202,46007,3.32,0,0,0.00154979
38114,1807030202,46007,3.47,0,0,0.000666247
38115,1807030202,46007,3.62,0,0,5.55863E-05
38116,1807030202,46007,3.62,0,0,2.62796E-05
38117,1807030202,46007,3.62,0,0,0.002710359
38118,1807030202,46007,3.55,0,0,0.002825796
38119,1807030202,46007,0.57,0,0,0.002256277
38120,1807030202,46007,0.57,0,0,0.00216013
38121,1807030202,46007,0.58,0,0,0.003229206
38122,1807030202,46007,0.57,0,0,0.001162019
38123,1807030202,46007,0.57,0,0,0.001503335
38124,1807030202,46007,0.95,0,0,0.001207111
38125,1807030202,46007,3.29,0,0,0.002030842
38126,1807030202,46007,0.58,0,0,0.002844902
38127,1807030202,46007,0.59,0,0,0.000705844
38128,1807030202,46007,0.57,0,0,7.20196E-05
38129,1807030202,46007,3.4,0,0,0.002811395
38130,1807030202,46007,3.62,0,0,0.003199557
38131,1807030202,46007,3.62,0,0,0.002717432
38132,1807030202,46007,1.47,0,0,0.000686746
38133,1807030202,46007,0.61,0,0,0.000544525
38134,1807030202,46007,0.59,0,0,0.002740195
38135,1807030202,46007,2.15,0,0,0.002827938
38136,1807030202,46007,3.14,0,0,0.00291881
38137,1807030202,46007,2.43,0,0,0.003150196
38138,1807030202,46007,1.47,0,0,0.002270805
38139,1807030202,46007,2.04,0,0,0.003090214
38140,1807030202,46007,1.47,0,0,0.002949072
38141,1807030202,46007,0.57,0,0,0.000565896
38142,1807030202,46007,0.59,0,0,0.001528916
38143,1807030202,46007,0,0,,0.002990406
38144,1807030202,46007,2.04,0,0,0.00280173
38145,1807030202,46007,3.2,0,0,0.002454501
38146,1807030202,46007,0.6,0,0,0.003021063
38147,1807030202,46007,0.64,0,0,0.001256989
38148,1807030202,46007,0.58,0,0,0.001081494
38149,1807030202,46007,3.61,0,0,0.001744948
38150,1807030202,46007,0.58,0,0,0.002104996
38151,1807030202,46007,2.27,0,0,0.002863877
38152,1807030202,46007,3.54,0,0,0.001696572
38153,1807030202,46007,3.34,0,0,0.000795497
38154,1807030202,46007,2.82,0,0,0.002773402
38155,1807030202,46007,2.43,0,0,0.001197903
38156,1807030202,46007,2.79,0,0,0.000726747
38157,1807030202,46007,0.57,0,0,0.002746664
38158,1807030202,46007,1.78,0,0,0.002914483
38159,1807030202,46007,0.59,0,0,0.003248016
38160,1807030202,46007,0.84,0,0,0.001916462
38161,1807030202,46007,0.58,0,0,0.003115807
38162,1807030202,46007,0.62,0,0,0.001551856
38163,1807030202,46007,0.63,0,0,0.000787222
38164,1807030202,46007,3.29,0,0,0.002320071
38165,1807030202,46007,0,0,,0.001411219
38166,1807030202,46007,0.58,0,0,0.001482033
38167,1807030202,46007,0.59,0,0,0.001282799
38168,1807030202,46007,3.29,0,0,0.003094381
38169,1807030202,46007,3.62,0,0,0.000865909
38170,1807030202,46007,0.58,0,0,0.001443893
38171,1807030202,46007,0.57,0,0,0.00082561
38172,1807030202,46007,0.6,0,0,0.002918512
38173,1807030202,46007,0,0,,0.002445539
38174,1807030202,46007,0.57,0,0,0.002859788
38175,1807030202,46007,0.6,0,0,0.00276894
38176,1807030202,46007,0.61,0,0,0.000858569
38177,1807030202,46007,0.57,0,0,0.001111913
38178,1807030202,46007,0.63,0,0,0.001305989
38179,1807030202,46007,2.15,0,0,0.003161448
38180,1807030202,46007,0.57,0,0,0.00222873
38181,1807030202,46007,3.48,0,0,0.003029027
38182,1807030202,46007,3.25,0,0,0.002190639
38183,1807030202,46007,0,0,,0.000163952
38184,1807030202,46007,0.57,0,0,0.002783811
38185,1807030202,46007,0.57,0,0,0.000690689
38186,1807030202,46007,0.57,0,0,0.000638476
38187,1807030202,46007,0.57,0,0,0.002788255
38188,1807030202,46007,0.57,0,0,0.000333521
38189,1807030202,46007,0.61,0,0,0.002493831
38190,1807030202,46007,1.92,0,0,0.00178662
38191,1807030202,46007,2.25,0,0,0.002707235
38192,1807030202,46007,0.84,0,0,0.002706565
38193,1807030202,46007,2.77,0,0,0.002786593
38194,1807030202,46007,2.34,0,0,0.003003936
38195,1807030202,46007,3.32,0,0,0.000461694
38196,1807030202,46007,2.51,0,0,0.001501217
38197,1807030202,46007,0.59,0,0,0.002162494
38198,1807030202,46007,0.59,0,0,0.000389717
38199,1807030202,46007,0.57,0,0,0.002852023
38200,1807030202,46007,0.57,0,0,0.002819842
38201,1807030202,46007,0.57,0,0,0.002975167
38202,1807030202,46007,0.57,0,0,0.001320659
38203,1807030202,46007,3.62,0,0,0.000372736
38204,1807030202,46007,3.59,0,0,0.002827462
38205,1807030202,46007,0,0,,0.003193284
38206,1807030202,46007,0,0,,0.001250108
38207,1807030202,46007,0.84,0,0,0.003133
38208,1807030202,46007,0.57,0,0,0.001690279
38209,1807030202,46007,0.57,0,0,0.001756918
38210,1807030202,46007,3.42,0,0,0.000574984
38211,1807030202,46007,0.61,0,0,0.00280617
38212,1807030202,46007,0.58,0,0,0.002677165
38213,1807030202,46007,1.63,0,0,0.00019481
38214,1807030202,46007,0.57,0,0,0.003132864
38215,1807030202,46007,0.57,0,0,0.001215153
38216,1807030202,46007,0.57,0,0,0.000204584
38217,1807030202,46007,2.25,0,0,0.003029237
38218,1807030202,46007,1.07,0,0,0.000371129
38219,1807030202,46007,0.57,0,0,0.001090719
38220,1807030202,46007,3.54,0,0,0.001746407
38221,1807030202,46007,0,0,,0.001514688
38222,1807030202,46007,0.57,0,0,0.002786445
38223,1807030202,46007,0.57,0,0,0.000399912
38224,1807030202,46007,0.57,0,0,0.000426217
38225,1807030202,46007,0.57,0,0,0.001873721
38226,1807030202,46007,0.59,0,0,0.002596315
38227,1807030202,46007,0.6,0,0,0.000610621
38228,1807030202,46007,0.61,0,0,0.002181533
38229,1807030202,46007,0.63,0,0,0.001464397
38230,1807030202,46007,0.57,0,0,0.000105278
38231,1807030202,46007,1.63,0,0,0.003257938
38232,1807030202,46007,3.11,0,0,0.002147786
38233,1807030202,46007,0.59,0,0,0.000763491
38234,1807030202,46007,0.57,0,0,0.002761975
38235,1807030202,46007,3.47,0,0,0.00271423
38236,1807030202,46007,10.96,0,0,0.000400906
38237,1807030202,46007,0.57,0,0,0.001591307
38238,1807030202,46007,3.08,0,0,0.003191782
38239,1807030202,46007,0.84,0,0,0.001273586
38240,1807030202,46007,3.4,0,0,0.001515205
38241,1807030202,46007,2.82,0,0,0.002059412
38242,1807030202,46007,0.57,0,0,0.001233292
38243,1807030202,46007,1.78,0,0,0.000486992
38244,1807030202,46007,0.57,0,0,0.000974505
38245,1807030202,46007,0.57,0,0,0.002763413
38246,1807030202,46007,0.57,0,0,0.001747267
38247,1807030202,46007,0.58,0,0,0.00301144
38248,1807030202,46007,0,0,,0.000986435
38249,1807030202,46007,0.57,0,0,0.003209125
38250,1807030202,46007,1.47,0,0,0.002201649
38251,1807030202,46007,3.22,0,0,0.001373553
38252,1807030202,46007,0.59,0,0,0.001875859
38253,1807030202,46007,0.59,0,0,0.002264787
38254,1807030202,46007,0.57,0,0,1.69327E-05
38255,1807030202,46007,0.57,0,0,0.003204721
38256,1807030202,46007,0.57,0,0,0.001094595
38257,1807030202,46007,3.35,0,0,0.001937426
38258,1807030202,46007,1.28,0,0,0.001233867
38259,1807030202,46007,0.84,0,0,0.003026455
38260,1807030202,46007,0.57,0,0,0.001656206
38261,1807030202,46007,0.59,0,0,0.002778653
38262,1807030202,46007,3.29,0,0,0.002956285
38263,1807030202,46007,0.59,0,0,0.002373432
38264,1807030202,46007,0.59,0,0,0.002657381
38265,1807030202,46007,0.63,0,0,0.000905421
38266,1807030202,46007,0.58,0,0,0.002995271
38267,1807030202,46007,0.57,0,0,0.001102557
38268,1807030202,46007,1.28,0,0,0.003447549
38269,1807030202,46007,0.58,0,0,0.003077122
38270,1807030202,46007,0.58,0,0,0.003085516
38271,1807030202,46007,3.08,0,0,0.001883746
38272,1807030202,46007,0.64,0,0,0.001909108
38273,1807030202,46007,0.63,0,0,0.00272411
38274,1807030202,46007,10.4,0,0,0.002621613
38275,1807030202,46007,0.57,0,0,0.00119749
38276,1807030202,46007,0.59,0,0,0.001193361
38277,1807030202,46007,0.58,0,0,0.001832916
38278,1807030202,46007,0.64,0,0,0.000846357
38279,1807030202,46007,1.49,0,0,0.003069978
38280,1807030202,46007,0.59,0,0,0.003135122
38281,1807030202,46007,0.6,0,0,0.003218548
38282,1807030202,46007,0.61,0,0,0.000169174
38283,1807030202,46007,0.62,0,0,0.002823602
38284,1807030202,46007,3.61,0,0,0.002267119
38285,1807030202,46007,5.12,0,0,3.94199E-05
38286,1807030202,46007,0.6,0,0,0.000900252
38287,1807030202,46007,0.6,0,0,0.000846928
38288,1807030202,46007,2.71,0,0,0.000953632
38289,1807030202,46007,0.58,0,0,0.000278671
38290,1807030202,46007,1.5,0,0,0.00272288
38291,1807030202,46007,0.84,0,0,0.001198634
38292,1807030202,46007,0.59,0,0,0.000663313
38293,1807030202,46007,0.58,0,0,0.002750975
38294,1807030202,46007,0.62,0,0,0.001100954
38295,1807030202,46007,0.59,0,0,0.002705079
38296,1807030202,46007,3.37,0,0,0.002812347
38297,1807030202,46007,0.57,0,0,0.000870818
38298,1807030202,46007,0.58,0,0,0.003081616
38299,1807030202,46007,0.58,0,0,0.000641721
38300,1807030202,46007,0,0,,0.00192762
38301,1807030202,46007,1.63,0,0,0.002861783
38302,1807030202,46007,0.57,0,0,0.003003297
38303,1807030202,46007,0.6,0,0,0.001423036
38304,1807030202,46007,0.59,0,0,0.003149175
38305,1807030202,46007,0.57,0,0,0.003033311
38306,1807030202,46007,0.6,0,0,0.00152718
38307,1807030202,46007,0.59,0,0,0.002733878
38308,1807030202,46007,1.29,0,0,0.003162987
38309,1807030202,46007,2.04,0,0,0.001547934
38310,1807030202,46007,2.04,0,0,0.000712182
38311,1807030202,46007,0,0,,0.002772446
38312,1807030202,46007,0,0,,0.002980844
38313,1807030202,46007,0,0,,0.003008523
38314,1807030202,46007,2.25,0,0,0.003009309
38315,1807030202,46007,1.91,0,0,0.002847647
38316,1807030202,46007,1.28,0,0,0.002941307
38317,1807030202,46007,0.59,0,0,0.001028525
38318,1807030202,46007,0.61,0,0,0.002780513
38319,1807030202,46007,3.5,0,0,0.002907504
38320,1807030202,46007,3.42,0,0,0.002096546
38321,1807030202,46007,2.04,0,0,0.002946268
38322,1807030202,46007,1.91,0,0,0.000341737
38323,1807030202,46007,0.57,0,0,0.003027071
38324,1807030202,46007,0.57,0,0,0.000805705
38325,1807030202,46007,0.58,0,0,0.001711891
38326,1807030202,46007,3,0,0,6.97296E-05
38327,1807030202,46007,2.82,0,0,0.001017177
38328,1807030202,46007,2.25,0,0,0.001847634
38329,1807030202,46007,3.47,0,0,0.000532574
38330,1807030202,46007,3.54,0,0,2.92611E-05
38331,1807030202,46007,0.58,0,0,0.002981985
38332,1807030202,46007,0.63,0,0,0.002527142
38333,1807030202,46007,0.61,0,0,0.001950956
38334,1807030202,46007,0.61,0,0,0.00098156
38335,1807030202,46007,0.59,0,0,0.003097939
38336,1807030202,46007,3.11,0,0,0.002495681
38337,1807030202,46007,0.57,0,0,0.000933641
38338,1807030202,46007,3.4,0,0,0.000757699
38339,1807030202,46007,0.58,0,0,0.002651102
38340,1807030202,46007,2.65,0,0,0.001781691
38341,1807030202,46007,2.71,0,0,0.002959734
38342,1807030202,46007,0.57,0,0,0.001057426
38343,1807030202,46007,0,0,,0.001840305
38344,1807030202,46007,0.62,0,0,0.000313641
38345,1807030202,46007,0.63,0,0,0.002094038
38346,1807030202,46007,0.6,0,0,3.56645E-05
38347,1807030202,46007,0.59,0,0,0.002115119
38348,1807030202,46007,0.6,0,0,0.002958002
38349,1807030202,46007,0,0,,0.003150507
38350,1807030202,46007,0.57,0,0,0.000575486
38351,1807030202,46007,1.28,0,0,0.001440273
38352,1807030202,46007,2.25,0,0,0.002946791
38353,1807030202,46007,3.35,0,0,0.002612692
38354,1807030202,46007,2.96,0,0,0.002727686
38355,1807030202,46007,2.51,0,0,0.002995468
38356,1807030202,46007,0.57,0,0,0.002823922
38357,1807030202,46007,0.57,0,0,0.000819393
38358,1807030202,46007,0.57,0,0,0.002986674
38359,1807030202,46007,0.57,0,0,0.002791721
38360,1807030202,46007,0.58,0,0,0.00287594
38361,1807030202,46007,0.61,0,0,0.002921194
38362,1807030202,46007,0.57,0,0,0.002822504
38363,1807030202,46007,0.58,0,0,0.002917848
38364,1807030202,46007,0.6,0,0,0.002925932
38365,1807030202,46007,0.57,0,0,0.000398118
38366,1807030202,46007,0.6,0,0,0.00260247
38367,1807030202,46007,0.63,0,0,7.20966E-06
38368,1807030202,46007,0.58,0,0,0.003009191
38369,1807030202,46007,0.57,0,0,0.003172119
38370,1807030202,46007,0.57,0,0,0.000558223
38371,1807030202,46007,1.09,0,0,0.003216613
38372,1807030202,46007,0.58,0,0,0.00318038
38373,1807030202,46007,0.58,0,0,0.000567698
38374,1807030202,46007,0.58,0,0,0.000694973
38375,1807030202,46007,0,0,,0.001502091
38376,1807030202,46007,3.62,0,0,0.001246025
38377,1807030202,46007,0.57,0,0,0.001251978
38378,1807030202,46007,0.57,0,0,0.002885007
38379,1807030202,46007,0.84,0,0,0.002814991
38380,1807030202,46007,2.82,0,0,0.000428161
38381,1807030202,46007,0.61,0,0,0.000677208
38382,1807030202,46007,0.59,0,0,0.003020307
38383,1807030202,46007,0.61,0,0,0.002135309
38384,1807030202,46007,0.58,0,0,0.00311002
38385,1807030202,46007,0.57,0,0,0.003145593
38386,1807030202,46007,0.57,0,0,0.003173267
38387,1807030202,46007,0.58,0,0,0.00103572
38388,1807030202,46007,0.61,0,0,0.000822312
38389,1807030202,46007,0.58,0,0,0.003188121
38390,1807030202,46007,0.57,0,0,0.002998655
38391,1807030202,46007,0.57,0,0,0.000403063
38392,1807030202,46007,1.07,0,0,0.000174541
38393,1807030202,46007,0.58,0,0,0.002711202
38394,1807030202,46007,0.57,0,0,0.001855367
38395,1807030202,46007,0.6,0,0,0.000146256
38396,1807030202,46007,3.4,0,0,0.000451059
38397,1807030202,46007,0.57,0,0,0.002811
38398,1807030202,46007,0.57,0,0,0.001500087
38399,1807030202,46007,0.57,0,0,0.001230499
38400,1807030202,46007,0.57,0,0,0.002475475
38401,1807030202,46007,0.57,0,0,0.002804533
38402,1807030202,46007,2.96,0,0,0.001666802
38403,1807030202,46007,0.57,0,0,0.003118698
38404,1807030202,46007,3.52,0,0,0.000979043
38405,1807030202,46007,0.57,0,0,0.001996505
38406,1807030202,46007,0.58,0,0,0.001537712
38407,1807030202,46007,0.57,0,0,0.002801244
38408,1807030202,46007,0.57,0,0,0.00284771
38409,1807030202,46007,0.57,0,0,0.001219927
38410,1807030202,46007,0.57,0,0,0.00287989
38411,1807030202,46007,0.57,0,0,0.00060611
38412,1807030202,46007,2.58,0,0,0.002183491
38413,1807030202,46007,0.63,0,0,0.000340932
38414,1807030202,46007,0.62,0,0,0.000833064
38415,1807030202,46007,3.17,0,0,0.003218258
38416,1807030202,46007,3.5,0,0,0.001048513
38417,1807030202,46007,0.58,0,0,0.003101123
38418,1807030202,46007,0.58,0,0,0.002411073
38419,1807030202,46007,3.29,0,0,0.002729954
38420,1807030202,46007,2.37,0,0,0.002193316
38421,1807030202,46007,0.57,0,0,0.00235527
38422,1807030202,46007,0,0,,0.000892305
38423,1807030202,46007,0.57,0,0,0.002757843
38424,1807030202,46007,0.58,0,0,0.002774665
38425,1807030202,46007,0.58,0,0,0.001322597
38426,1807030202,46007,0.57,0,0,0.002810049
38427,1807030202,46007,0.58,0,0,0.000707154
38428,1807030202,46007,0,0,,0.003220441
38429,1807030202,46007,3.4,0,0,0.001216363
38430,1807030202,46007,3.62,0,0,0.000563997
38431,1807030202,46007,0.57,0,0,0.000340767
38432,1807030202,46007,0.57,0,0,0.000341201
38433,1807030202,46007,0.57,0,0,0.001327909
38434,1807030202,46007,0.57,0,0,0.002119424
38435,1807030202,46007,0.57,0,0,0.00018714
38436,1807030202,46007,3.42,0,0,0.001352709
38437,1807030202,46007,3.32,0,0,0.000173369
38438,1807030202,46007,2.96,0,0,0.001592108
38439,1807030202,46007,3.4,0,0,0.00060762
38440,1807030202,46007,0.57,0,0,0.000474546
38441,1807030202,46007,0.57,0,0,0.00086016
38442,1807030202,46007,0.57,0,0,0.002144153
38443,1807030202,46007,0.6,0,0,0.000969706
38444,1807030202,46007,0.57,0,0,0.0009332
38445,1807030202,46007,0.58,0,0,0.000662129
38446,1807030202,46007,2.15,0,0,0.002949732
38447,1807030202,46007,3.37,0,0,0.001067325
38448,1807030202,46007,1.51,0,0,0.003205925
38449,1807030202,46007,0.65,0,0,0.001553729
38450,1807030202,46007,1.78,0,0,0.002563842
38451,1807030202,46007,0.57,0,0,0.001730186
38452,1807030202,46007,0.59,0,0,0.00015578
38453,1807030202,46007,0,0,,0.001377887
38454,1807030202,46007,3.62,0,0,0.00189544
38455,1807030202,46007,0.6,0,0,0.001873838
38456,1807030202,46007,0.61,0,0,0.000711162
38457,1807030202,46007,0.58,0,0,0.003164748
38458,1807030202,46007,0.64,0,0,0.003221391
38459,1807030202,46007,0.61,0,0,0.000826417
38460,1807030202,46007,0.57,0,0,0.003144369
38461,1807030202,46007,2.43,0,0,0.003133615
38462,1807030202,46007,2.87,0,0,0.003212192
38463,1807030202,46007,0.57,0,0,0.001328116
38464,1807030202,46007,0.58,0,0,0.002244401
38465,1807030202,46007,0.57,0,0,0.001364652
38466,1807030202,46007,0.6,0,0,0.002714643
38467,1807030202,46007,0.61,0,0,0.002735055
38468,1807030202,46007,2.77,0,0,0.000314176
38469,1807030202,46007,0.57,0,0,0.003158021
38470,1807030202,46007,0.58,0,0,0.003212437
